Category,Date,Total Export Value,China Export Value,Total Import Value,China Import Value
266 Synthetic fibres,2020-05,20.594,,4798.709999999999,582.694
266 Synthetic fibres,2020-06,4.992,,4318.518,512.296
266 Synthetic fibres,2020-07,36.069,,5664.596,739.127
266 Synthetic fibres,2020-08,29.877,,4192.795,475.453
266 Synthetic fibres,2020-09,34.608999999999995,,4737.328,384.798
266 Synthetic fibres,2020-10,25.999000000000002,,3895.033,473.537
266 Synthetic fibres,2020-11,,,5119.107,718.15
266 Synthetic fibres,2020-12,106.1,,4638.686,276.348
266 Synthetic fibres,2021-01,26.422,,3482.4469999999997,484.21
266 Synthetic fibres,2021-02,13.301,,3752.9089999999997,359.519
267 Other man-made fibres,2018-07,27.650000000000002,,144.08499999999998,
267 Other man-made fibres,2018-08,14.983,,316.929,11.677
267 Other man-made fibres,2018-09,7.777,,498.39,
267 Other man-made fibres,2018-10,11.054,,381.606,
267 Other man-made fibres,2018-11,13.891,,203.312,
267 Other man-made fibres,2018-12,34.898,21.78,548.79,
267 Other man-made fibres,2019-01,12.722,,392.22999999999996,
267 Other man-made fibres,2019-02,14.896,,477.282,
267 Other man-made fibres,2019-03,16.117,6.397,257.847,
267 Other man-made fibres,2019-04,19.195,4.623,122.78699999999999,
267 Other man-made fibres,2019-05,103.695,,236.084,5.186
267 Other man-made fibres,2019-06,114.043,,382.221,
267 Other man-made fibres,2019-07,119.456,,319.39,
267 Other man-made fibres,2020-01,65,,258.663,
267 Other man-made fibres,2020-02,20,,527.069,
267 Other man-made fibres,2020-03,115,,307.662,
267 Other man-made fibres,2020-04,55,,529.799,30.548
267 Other man-made fibres,2020-05,,,638.7719999999999,
267 Other man-made fibres,2020-06,,,445.482,
267 Other man-made fibres,2020-07,2.697,,586.3660000000001,20.02
267 Other man-made fibres,2020-08,2.947,,593.5910000000001,10.841
267 Other man-made fibres,2020-09,8.777,,178.079,10.181
267 Other man-made fibres,2020-10,18.387999999999998,,316.45,
267 Other man-made fibres,2020-11,,,276.286,1.129
267 Other man-made fibres,2020-12,4.46,,157.621,
267 Other man-made fibres,2021-01,13.86,,60.165,3.835
267 Other man-made fibres,2021-02,,,201.996,
268 Wool & other animal hair (incl tops),2018-07,284933.365,190921.792,1158.239,326.583
268 Wool & other animal hair (incl tops),2018-08,210661.68199999997,150464.008,1157.841,76.234
268 Wool & other animal hair (incl tops),2018-09,389968.06399999995,284798.903,855.212,48.46
268 Wool & other animal hair (incl tops),2018-10,361381.482,271420.684,1314.33,280.864
268 Wool & other animal hair (incl tops),2018-11,299301.47299999994,193175.839,803.662,5.876
268 Wool & other animal hair (incl tops),2018-12,329505.66899999994,246173.194,480.005,109.634
268 Wool & other animal hair (incl tops),2019-01,237078.35000000003,171996.526,1071.526,76.405
268 Wool & other animal hair (incl tops),2019-02,363435.2570000002,275564.558,1324.116,325.37
268 Wool & other animal hair (incl tops),2019-03,432586.159,340281.77,498.497,34.088
268 Wool & other animal hair (incl tops),2019-04,369767.068,303833.5,970.7769999999999,162.851
268 Wool & other animal hair (incl tops),2019-05,314819.188,252000.48,1160.1200000000001,401.781
268 Wool & other animal hair (incl tops),2019-06,221751.738,174841.83,965.827,205.816
268 Wool & other animal hair (incl tops),2019-07,250505.396,177611.66,992.0129999999999,7.959
268 Wool & other animal hair (incl tops),2020-01,194090.74300000002,150891.613,770.9619999999999,158.147
268 Wool & other animal hair (incl tops),2020-02,230956.78399999999,160675.339,924.379,87.026
268 Wool & other animal hair (incl tops),2020-03,317544.148,244500.75,671.864,48.192
268 Wool & other animal hair (incl tops),2020-04,228628.927,204388.9,1024.458,435.144
268 Wool & other animal hair (incl tops),2020-05,150110.18300000002,134209.51,718.813,164.869
268 Wool & other animal hair (incl tops),2020-06,148572.622,135201.47,1161.698,253.954
268 Wool & other animal hair (incl tops),2020-07,156654.673,136231.018,1340.637,735.626
268 Wool & other animal hair (incl tops),2020-08,90513.78600000001,74528,1108.342,192.693
268 Wool & other animal hair (incl tops),2020-09,119749.50200000001,105365.11,1502.26,510.4
268 Wool & other animal hair (incl tops),2020-10,156513.72999999998,136839.24,768.8919999999999,99.312
268 Wool & other animal hair (incl tops),2020-11,188158.791,164472.55,954.9750000000001,174.171
268 Wool & other animal hair (incl tops),2020-12,227446.419,195253.31,638.042,111.164
268 Wool & other animal hair (incl tops),2021-01,109645.20999999999,87662.37,927.948,438.488
268 Wool & other animal hair (incl tops),2021-02,236350.54200000002,206040.25,895.1760000000002,280.833
269 Worn clothing & rags,2018-07,7721.999999999999,23.4,897.2300000000001,20.848
269 Worn clothing & rags,2018-08,6771.494,,1137.4049999999997,17.599
269 Worn clothing & rags,2018-09,6054.8780000000015,,881.593,
269 Worn clothing & rags,2018-10,7516.343,,1372.283,88.958
269 Worn clothing & rags,2018-11,7135.906000000001,,1281.9319999999998,98.545
269 Worn clothing & rags,2018-12,6888.119,,1482.681,97.492
269 Worn clothing & rags,2019-01,8638.025,,1289.956,24.894
269 Worn clothing & rags,2019-02,8594.39,,1039.828,27.596
269 Worn clothing & rags,2019-03,7954.019000000001,,1200.3550000000002,38.254
269 Worn clothing & rags,2019-04,7262.487,,1286.2120000000002,45.624
269 Worn clothing & rags,2019-05,7690.995000000001,,1238.0099999999998,86.049
269 Worn clothing & rags,2019-06,6473.204000000001,,1074.6879999999999,71.632
269 Worn clothing & rags,2019-07,6928.303,,1140.342,100.046
269 Worn clothing & rags,2020-01,7658.343,,1350.087,72.27
269 Worn clothing & rags,2020-02,8041.715999999999,,1393.503,27.199
269 Worn clothing & rags,2020-03,7544.593999999998,,1405.7079999999996,32.214
269 Worn clothing & rags,2020-04,4578.821,,1140.5510000000002,73.623
269 Worn clothing & rags,2020-05,3583.594,,805.1440000000001,73.329
269 Worn clothing & rags,2020-06,5482.162,,1012.1239999999999,18.878
269 Worn clothing & rags,2020-07,6622.828,2.55,1300.742,45.385
269 Worn clothing & rags,2020-08,5532.991000000001,,1723.0750000000005,117.565
269 Worn clothing & rags,2020-09,4571.770999999999,,1652.2540000000001,109.12
269 Worn clothing & rags,2020-10,6354.6050000000005,,1758.9209999999998,169.14
269 Worn clothing & rags,2020-11,7311.509000000001,,2065.696,100.616
269 Worn clothing & rags,2020-12,7686.968000000001,,1350.0339999999999,104.195
269 Worn clothing & rags,2021-01,7960.316,,1103.409,42.582
269 Worn clothing & rags,2021-02,8008.483000000001,,1628.1319999999996,113.799
272 Crude fertilisers,2018-07,1147.6599999999999,109.752,5851.86,220.79
272 Crude fertilisers,2018-08,749.5099999999999,48.002,1696.2869999999998,466.218
272 Crude fertilisers,2018-09,1150.912,11.734,1225.3140000000003,132.944
272 Crude fertilisers,2018-10,845.279,98.696,12354.662,3813.341
272 Crude fertilisers,2018-11,769.3449999999999,96.889,5123.208,3148.592
272 Crude fertilisers,2018-12,1111.1809999999998,148.895,1354.1150000000005,317.083
272 Crude fertilisers,2019-01,569.433,49.494,1305.5,252.536
272 Crude fertilisers,2019-02,958.7790000000002,197.395,7438.799,233.009
272 Crude fertilisers,2019-03,830.7860000000001,,7921.456,88.197
272 Crude fertilisers,2019-04,810.4800000000001,99.211,7997.8279999999995,2471.02
272 Crude fertilisers,2019-05,783.415,100.256,3454.4639999999995,426.938
272 Crude fertilisers,2019-06,984.9089999999999,46.75,6900.911999999999,181.224
272 Crude fertilisers,2019-07,722.0459999999999,,6987.3240000000005,417.136
272 Crude fertilisers,2020-01,457.16299999999995,,940.8160000000001,124.135
272 Crude fertilisers,2020-02,1751.1799999999998,,1069.752,171.65
272 Crude fertilisers,2020-03,1320.1270000000002,2.88,4724.417,105.532
272 Crude fertilisers,2020-04,674.4159999999999,,3415.8089999999993,220.185
272 Crude fertilisers,2020-05,1467.287,5.4,3962.9620000000004,331.29
272 Crude fertilisers,2020-06,1419.2469999999998,64.46,12068.566000000003,375.49
272 Crude fertilisers,2020-07,897.9960000000001,,7476.361000000001,1331.662
272 Crude fertilisers,2020-08,741.332,,5614.8099999999995,240.65
272 Crude fertilisers,2020-09,247.006,,873.815,137.422
272 Crude fertilisers,2020-10,693.166,42.534,7177.335,2549.14
272 Crude fertilisers,2020-11,1027.2130000000002,32,1727.924,552.251
272 Crude fertilisers,2020-12,985.7999999999998,,1203.464,189.077
272 Crude fertilisers,2021-01,477.277,126.217,5928.840999999999,126.282
272 Crude fertilisers,2021-02,1046.4910000000002,91.152,1071.3129999999999,74.646
"273 Stone, sand & gravel",2018-07,9733.951,526.618,2388.2030000000004,420.824
"273 Stone, sand & gravel",2018-08,16505.885000000002,319.18,2619.660999999999,701.989
"273 Stone, sand & gravel",2018-09,13383.190999999997,525.242,2251.9100000000003,319.462
"273 Stone, sand & gravel",2018-10,9694.034,534.767,3567.01,592.385
"273 Stone, sand & gravel",2018-11,15800.142000000003,520.492,2734.3309999999997,652.975
"273 Stone, sand & gravel",2018-12,9016.491,276.858,2355.422,626.375
"273 Stone, sand & gravel",2019-01,11958.139000000001,38.705,2610.611,779.583
"273 Stone, sand & gravel",2019-02,15669.818999999998,67.861,1131.7239999999997,283.766
"273 Stone, sand & gravel",2019-03,11993.19,393.48,3182.023,249.117
"273 Stone, sand & gravel",2019-04,14263.515,419.235,2424.189,332.224
"273 Stone, sand & gravel",2019-05,11841.653,247.593,3021.022,588.239
"273 Stone, sand & gravel",2019-06,13070.125,533.169,2852.7140000000004,633.919
"273 Stone, sand & gravel",2019-07,17263.808000000005,2401.97,3686.333,536.445
"273 Stone, sand & gravel",2020-01,10604.662,206.374,1991.9340000000002,490.997
"273 Stone, sand & gravel",2020-02,10580.265,113.606,2719.3500000000004,200.737
"273 Stone, sand & gravel",2020-03,13350.199,159.87,2473.7509999999997,96.396
"273 Stone, sand & gravel",2020-04,12077.912,110.749,4199.652,494.224
"273 Stone, sand & gravel",2020-05,10898.782,193.796,2534.9769999999994,365.399
"273 Stone, sand & gravel",2020-06,11405.932999999999,63.765,3035.6049999999996,862.556
"273 Stone, sand & gravel",2020-07,1503.881,25.38,3018.986,653.896
"273 Stone, sand & gravel",2020-08,2381.5509999999995,118.178,4381.446,427.083
"273 Stone, sand & gravel",2020-09,3375.7000000000003,102.587,2827.921,456.792
"273 Stone, sand & gravel",2020-10,3338.3260000000005,75.387,2882.6880000000006,285.268
"273 Stone, sand & gravel",2020-11,3963.95,95.554,2847.569,357.366
"273 Stone, sand & gravel",2020-12,2566.092,198.065,3245.0080000000007,580.819
"273 Stone, sand & gravel",2021-01,2699.6110000000003,154.963,2521.571,778.835
"273 Stone, sand & gravel",2021-02,3707.767,85.595,2438.127,354.889
274 Sulphur & iron pyrites,2018-07,,,48.366,
274 Sulphur & iron pyrites,2018-08,,,20645.034,9.779
274 Sulphur & iron pyrites,2018-09,,,31.376,
274 Sulphur & iron pyrites,2018-10,188.42499999999998,170.98,14315.530999999999,
274 Sulphur & iron pyrites,2018-11,306.822,166.854,18248.602,14.84
274 Sulphur & iron pyrites,2018-12,,,2885.316,
274 Sulphur & iron pyrites,2019-01,,,2255.2379999999994,
274 Sulphur & iron pyrites,2019-02,43.488,,16720.4,
274 Sulphur & iron pyrites,2019-03,83.84899999999999,,14034.796000000002,
274 Sulphur & iron pyrites,2019-04,56.178,56.178,81.002,
274 Sulphur & iron pyrites,2019-05,182.276,112.071,66.725,1.89
274 Sulphur & iron pyrites,2019-06,277.69399999999996,197.498,11705.661,
274 Sulphur & iron pyrites,2019-07,227.236,187.138,11977.125999999998,
274 Sulphur & iron pyrites,2020-01,,,6880.258999999999,
274 Sulphur & iron pyrites,2020-02,,,5467.120000000001,6.385
274 Sulphur & iron pyrites,2020-03,20.444,,7953.2970000000005,
274 Sulphur & iron pyrites,2020-04,,,13474.371000000001,
274 Sulphur & iron pyrites,2020-05,,,380.89,3.439
274 Sulphur & iron pyrites,2020-06,,,14401.027000000002,14.567
274 Sulphur & iron pyrites,2020-07,63.4,,7513.318,
274 Sulphur & iron pyrites,2020-08,49.989,,4689.388,
274 Sulphur & iron pyrites,2020-09,56,,9098.464,7.791
274 Sulphur & iron pyrites,2020-10,,,4703.630999999999,
274 Sulphur & iron pyrites,2020-11,17.454,,10244.612000000001,
274 Sulphur & iron pyrites,2020-12,,,4650.775,17.05
274 Sulphur & iron pyrites,2021-01,38.232,,7884.017,
274 Sulphur & iron pyrites,2021-02,6.605,,15682.63,5.594
277 Natural abrasives,2018-07,6458.726,,485.743,239.124
277 Natural abrasives,2018-08,15340.381,,507.736,253.858
277 Natural abrasives,2018-09,11030.987000000001,12.544,567.19,216.013
277 Natural abrasives,2018-10,4374.988000000001,,615.1139999999999,320.295
277 Natural abrasives,2018-11,8918.140000000001,,497.699,154.627
277 Natural abrasives,2018-12,11234.789999999999,,520.826,282.804
277 Natural abrasives,2019-01,4085.4930000000004,,752.4440000000001,273.699
277 Natural abrasives,2019-02,13479.193999999998,,383.41600000000005,174.453
277 Natural abrasives,2019-03,11642.353000000001,253.675,419.365,136.702
277 Natural abrasives,2019-04,742.374,26.862,277.21,74.904
277 Natural abrasives,2019-05,5232.045999999999,277.159,508.58,184.87
277 Natural abrasives,2019-06,10681.477,,483.754,245.842
277 Natural abrasives,2019-07,10735.988999999998,570.896,544.6320000000001,251.649
277 Natural abrasives,2020-01,3307.1310000000003,,572.6189999999999,388.727
277 Natural abrasives,2020-02,4572.334000000001,296.496,460.729,176
277 Natural abrasives,2020-03,6913.362000000002,,305.596,58.618
277 Natural abrasives,2020-04,13338.729,254.744,575.474,325.326
277 Natural abrasives,2020-05,930.152,,477.78200000000004,319.027
277 Natural abrasives,2020-06,4281.938999999999,,625.688,383.176
277 Natural abrasives,2020-07,13471.542000000001,,1042.786,636.864
277 Natural abrasives,2020-08,4312.4529999999995,73.892,731.7260000000001,423.074
277 Natural abrasives,2020-09,4109.788,,535.032,245.039
277 Natural abrasives,2020-10,5280.322,14.064,793.6270000000001,394.806
277 Natural abrasives,2020-11,5151.492,,586.479,328.003
277 Natural abrasives,2020-12,5993.195,,782.452,434.086
277 Natural abrasives,2021-01,7930.939999999999,216.004,632.317,401.834
277 Natural abrasives,2021-02,2064.064,13.594,999.0160000000001,410.164
"278 Crude minerals, nes",2018-07,213183.20899999994,166056.381,8901.258,2725.805
"278 Crude minerals, nes",2018-08,171386.029,125600.69,10321.407000000001,2580.303
"278 Crude minerals, nes",2018-09,125088.05300000001,102865.784,9550.771,2931.569
"278 Crude minerals, nes",2018-10,172709.81699999998,128425.837,10800.728000000001,2592.895
"278 Crude minerals, nes",2018-11,111877.52999999998,100272.245,8472.277999999998,2368.565
"278 Crude minerals, nes",2018-12,153648.95099999997,145963.282,8277.753999999999,2746.324
"278 Crude minerals, nes",2019-01,62015.265999999996,52686.31,8188.994999999999,2158.312
"278 Crude minerals, nes",2019-02,159943.42999999996,143655.971,7512.630999999999,2532.175
"278 Crude minerals, nes",2019-03,133732.964,117059.72,9916.451999999997,1594.949
"278 Crude minerals, nes",2019-04,117534.377,108022.77,8659.071,2804.292
"278 Crude minerals, nes",2019-05,128295.20499999997,115290.34,7841.9980000000005,2068.344
"278 Crude minerals, nes",2019-06,134313.499,119445.1,7464.496000000001,1550.231
"278 Crude minerals, nes",2019-07,136623.433,126120.56,8754.679000000002,3104.147
"278 Crude minerals, nes",2020-01,98550.60500000001,95073.346,10582.779,2954.537
"278 Crude minerals, nes",2020-02,81777.429,65944.421,9968.215999999997,1850.162
"278 Crude minerals, nes",2020-03,122884.074,90886.03,9120.676000000001,1706.34
"278 Crude minerals, nes",2020-04,74821.80799999999,67264.599,11138.591999999999,4022.838
"278 Crude minerals, nes",2020-05,80929.833,68150.04,8796.684999999998,2603.89
"278 Crude minerals, nes",2020-06,71419.55,66095.52,9643.577,2625.3
"278 Crude minerals, nes",2020-07,55562.141,51724.068,9748.142999999998,2205.073
"278 Crude minerals, nes",2020-08,86712.43200000002,84360.46,8423.232000000002,1774.74
"278 Crude minerals, nes",2020-09,64772.96299999999,39758.1,7137.190999999998,2343.45
"278 Crude minerals, nes",2020-10,96825.976,90568.88,10350.624999999998,2048.04
"278 Crude minerals, nes",2020-11,42133.496,36106.42,9624.373,2242.12
"278 Crude minerals, nes",2020-12,118240.072,113973.73,8914.372999999998,2411.04
"278 Crude minerals, nes",2021-01,72663.571,58561.11,7195.207,1980.75
"278 Crude minerals, nes",2021-02,65287.87699999999,62760.77,9689.036999999998,2637.92
280 Confidential mineral ores,2018-07,339669.103,,,
280 Confidential mineral ores,2018-08,429722.781,,,
280 Confidential mineral ores,2018-09,498372.843,,,
280 Confidential mineral ores,2018-10,349586.799,,,
280 Confidential mineral ores,2018-11,536550.918,,,
280 Confidential mineral ores,2018-12,381793.612,,,
